utterance_id,question_type
icty_popovic_et_al_nan_nan_3_utt00490,open
icty_popovic_et_al_nan_nan_3_utt00491,open
icty_popovic_et_al_nan_nan_3_utt00492,open
icty_popovic_et_al_nan_nan_3_utt00493,open
icty_popovic_et_al_nan_nan_3_utt00494,open
icty_popovic_et_al_nan_nan_3_utt00495,open
icty_popovic_et_al_nan_nan_3_utt00496,open
icty_popovic_et_al_nan_nan_3_utt00497,open
icty_popovic_et_al_nan_nan_3_utt00498,open
icty_popovic_et_al_nan_nan_3_utt00499,open
icty_popovic_et_al_nan_nan_3_utt00500,open
icty_popovic_et_al_nan_nan_3_utt00501,open
icty_popovic_et_al_nan_nan_3_utt00502,open
icty_popovic_et_al_nan_nan_3_utt00503,open
icty_popovic_et_al_nan_nan_3_utt00504,open
icty_popovic_et_al_nan_nan_3_utt00505,open
icty_popovic_et_al_nan_nan_3_utt00506,open
icty_popovic_et_al_nan_nan_3_utt00507,open
icty_popovic_et_al_nan_nan_3_utt00508,open
icty_popovic_et_al_nan_nan_3_utt00509,open
icty_popovic_et_al_nan_nan_3_utt00510,open
icty_popovic_et_al_nan_nan_3_utt00511,open
icty_popovic_et_al_nan_nan_3_utt00512,open
icty_popovic_et_al_nan_nan_3_utt00513,open
icty_popovic_et_al_nan_nan_3_utt00514,open
icty_popovic_et_al_nan_nan_3_utt00515,open
icty_popovic_et_al_nan_nan_3_utt00516,open
icty_popovic_et_al_nan_nan_3_utt00517,open
icty_popovic_et_al_nan_nan_3_utt00518,open
icty_popovic_et_al_nan_nan_3_utt00519,open
icty_popovic_et_al_nan_nan_3_utt00520,open
icty_popovic_et_al_nan_nan_3_utt00521,open
icty_popovic_et_al_nan_nan_3_utt00522,open
icty_popovic_et_al_nan_nan_3_utt00523,open
icty_popovic_et_al_nan_nan_3_utt00524,open
icty_popovic_et_al_nan_nan_3_utt00525,open
icty_popovic_et_al_nan_nan_3_utt00526,open
icty_popovic_et_al_nan_nan_3_utt00527,open
icty_popovic_et_al_nan_nan_3_utt00528,open
icty_popovic_et_al_nan_nan_3_utt00529,open
icty_popovic_et_al_nan_nan_3_utt00530,open
icty_popovic_et_al_nan_nan_3_utt00531,open
icty_popovic_et_al_nan_nan_3_utt00532,open
icty_popovic_et_al_nan_nan_3_utt00533,open
icty_popovic_et_al_nan_nan_3_utt00534,open
icty_popovic_et_al_nan_nan_3_utt00535,open
icty_popovic_et_al_nan_nan_3_utt00536,open
icty_popovic_et_al_nan_nan_3_utt00537,open
icty_popovic_et_al_nan_nan_3_utt00538,open
icty_popovic_et_al_nan_nan_3_utt00539,open
icty_popovic_et_al_nan_nan_3_utt00540,open
icty_popovic_et_al_nan_nan_3_utt00541,open
icty_popovic_et_al_nan_nan_3_utt00542,open
icty_popovic_et_al_nan_nan_3_utt00543,open
icty_popovic_et_al_nan_nan_3_utt00544,open
icty_popovic_et_al_nan_nan_3_utt00545,open
icty_popovic_et_al_nan_nan_3_utt00546,open
icty_popovic_et_al_nan_nan_3_utt00547,open
icty_popovic_et_al_nan_nan_3_utt00548,open
icty_popovic_et_al_nan_nan_3_utt00549,open
icty_popovic_et_al_nan_nan_3_utt00550,open
icty_popovic_et_al_nan_nan_3_utt00551,open
icty_popovic_et_al_nan_nan_3_utt00552,open
icty_popovic_et_al_nan_nan_3_utt00553,open
icty_popovic_et_al_nan_nan_3_utt00554,open
icty_popovic_et_al_nan_nan_3_utt00555,open
icty_popovic_et_al_nan_nan_3_utt00556,open
icty_popovic_et_al_nan_nan_3_utt00557,open
icty_popovic_et_al_nan_nan_3_utt00558,open
icty_popovic_et_al_nan_nan_3_utt00559,open
icty_popovic_et_al_nan_nan_3_utt00560,open
icty_popovic_et_al_nan_nan_3_utt00561,open
icty_popovic_et_al_nan_nan_3_utt00562,open
icty_popovic_et_al_nan_nan_3_utt00563,open
icty_popovic_et_al_nan_nan_3_utt00564,open
icty_popovic_et_al_nan_nan_3_utt00565,open
icty_popovic_et_al_nan_nan_3_utt00566,open
icty_popovic_et_al_nan_nan_3_utt00567,open
icty_popovic_et_al_nan_nan_3_utt00568,open
icty_popovic_et_al_nan_nan_3_utt00569,open
icty_popovic_et_al_nan_nan_3_utt00570,open
icty_popovic_et_al_nan_nan_3_utt00571,open
icty_popovic_et_al_nan_nan_3_utt00572,open
icty_popovic_et_al_nan_nan_3_utt00573,open
icty_popovic_et_al_nan_nan_3_utt00574,open
icty_popovic_et_al_nan_nan_3_utt00575,open
icty_popovic_et_al_nan_nan_3_utt00576,open
icty_popovic_et_al_nan_nan_3_utt00577,open
icty_popovic_et_al_nan_nan_3_utt00578,open
icty_popovic_et_al_nan_nan_3_utt00579,open
icty_popovic_et_al_nan_nan_3_utt00580,open
icty_popovic_et_al_nan_nan_3_utt00581,open
icty_popovic_et_al_nan_nan_3_utt00582,open
icty_popovic_et_al_nan_nan_3_utt00583,open
icty_popovic_et_al_nan_nan_3_utt00584,open
icty_popovic_et_al_nan_nan_3_utt00585,open
icty_popovic_et_al_nan_nan_3_utt00586,open
icty_popovic_et_al_nan_nan_3_utt00587,open
icty_popovic_et_al_nan_nan_3_utt00588,open
icty_popovic_et_al_nan_nan_3_utt00589,open
icty_popovic_et_al_nan_nan_3_utt00590,open
icty_popovic_et_al_nan_nan_3_utt00591,open
icty_popovic_et_al_nan_nan_3_utt00592,open
icty_popovic_et_al_nan_nan_3_utt00593,open
icty_popovic_et_al_nan_nan_3_utt00594,open
icty_popovic_et_al_nan_nan_3_utt00595,open
icty_popovic_et_al_nan_nan_3_utt00596,open
icty_popovic_et_al_nan_nan_3_utt00597,open
icty_popovic_et_al_nan_nan_3_utt00598,open
icty_popovic_et_al_nan_nan_3_utt00599,open
icty_popovic_et_al_nan_nan_3_utt00600,open
icty_popovic_et_al_nan_nan_3_utt00601,open
icty_popovic_et_al_nan_nan_3_utt00602,open
icty_popovic_et_al_nan_nan_3_utt00603,open
icty_popovic_et_al_nan_nan_3_utt00604,open
icty_popovic_et_al_nan_nan_3_utt00605,open
icty_popovic_et_al_nan_nan_3_utt00606,open
icty_popovic_et_al_nan_nan_3_utt00607,open
icty_popovic_et_al_nan_nan_3_utt00608,open
icty_popovic_et_al_nan_nan_3_utt00609,open
icty_popovic_et_al_nan_nan_3_utt00610,open
icty_popovic_et_al_nan_nan_3_utt00611,open
icty_popovic_et_al_nan_nan_3_utt00612,open
icty_popovic_et_al_nan_nan_3_utt00613,open
icty_popovic_et_al_nan_nan_3_utt00614,open
icty_popovic_et_al_nan_nan_3_utt00615,open
icty_popovic_et_al_nan_nan_3_utt00616,open
icty_popovic_et_al_nan_nan_3_utt00617,open
icty_popovic_et_al_nan_nan_3_utt00618,open
icty_popovic_et_al_nan_nan_3_utt00619,open
icty_popovic_et_al_nan_nan_3_utt00620,open
icty_popovic_et_al_nan_nan_3_utt00621,open
icty_popovic_et_al_nan_nan_3_utt00622,open
icty_popovic_et_al_nan_nan_3_utt00623,open
icty_popovic_et_al_nan_nan_3_utt00624,open
icty_popovic_et_al_nan_nan_3_utt00625,open
icty_popovic_et_al_nan_nan_3_utt00626,open
icty_popovic_et_al_nan_nan_3_utt00627,open
icty_popovic_et_al_nan_nan_3_utt00628,open
icty_popovic_et_al_nan_nan_3_utt00629,open
icty_popovic_et_al_nan_nan_3_utt00630,open
icty_popovic_et_al_nan_nan_3_utt00631,open
icty_popovic_et_al_nan_nan_3_utt00632,open
icty_popovic_et_al_nan_nan_3_utt00633,open
icty_popovic_et_al_nan_nan_3_utt00634,open
icty_popovic_et_al_nan_nan_3_utt00635,open
icty_popovic_et_al_nan_nan_3_utt00636,open
icty_popovic_et_al_nan_nan_3_utt00637,open
icty_popovic_et_al_nan_nan_3_utt00638,open
icty_popovic_et_al_nan_nan_3_utt00639,open
icty_popovic_et_al_nan_nan_3_utt00640,open
icty_popovic_et_al_nan_nan_3_utt00641,open
icty_popovic_et_al_nan_nan_3_utt00642,open
icty_popovic_et_al_nan_nan_3_utt00643,open
icty_popovic_et_al_nan_nan_3_utt00644,open
icty_popovic_et_al_nan_nan_3_utt00645,open
icty_popovic_et_al_nan_nan_3_utt00646,open
icty_popovic_et_al_nan_nan_3_utt00647,open
icty_popovic_et_al_nan_nan_3_utt00648,open
icty_popovic_et_al_nan_nan_3_utt00649,open
ictr_bagosora_et_al_nan_nan_4_utt00001,open
ictr_bagosora_et_al_nan_nan_4_utt00002,open
ictr_bagosora_et_al_nan_nan_4_utt00003,open
ictr_bagosora_et_al_nan_nan_4_utt00004,open
ictr_bagosora_et_al_nan_nan_4_utt00005,open
ictr_bagosora_et_al_nan_nan_4_utt00006,open
ictr_bagosora_et_al_nan_nan_4_utt00007,open
ictr_bagosora_et_al_nan_nan_4_utt00008,open
ictr_bagosora_et_al_nan_nan_4_utt00009,open
ictr_bagosora_et_al_nan_nan_4_utt00010,open
ictr_bagosora_et_al_nan_nan_4_utt00011,open
ictr_bagosora_et_al_nan_nan_4_utt00012,open
ictr_bagosora_et_al_nan_nan_4_utt00013,open
ictr_bagosora_et_al_nan_nan_4_utt00014,open
ictr_bagosora_et_al_nan_nan_4_utt00015,open
ictr_bagosora_et_al_nan_nan_4_utt00016,open
ictr_bagosora_et_al_nan_nan_4_utt00017,open
ictr_bagosora_et_al_nan_nan_4_utt00018,open
ictr_bagosora_et_al_nan_nan_4_utt00019,open
ictr_bagosora_et_al_nan_nan_4_utt00020,open
ictr_bagosora_et_al_nan_nan_4_utt00021,open
ictr_bagosora_et_al_nan_nan_4_utt00022,open
ictr_bagosora_et_al_nan_nan_4_utt00023,open
ictr_bagosora_et_al_nan_nan_4_utt00024,open
ictr_bagosora_et_al_nan_nan_4_utt00025,open
ictr_bagosora_et_al_nan_nan_4_utt00026,open
ictr_bagosora_et_al_nan_nan_4_utt00027,open
ictr_bagosora_et_al_nan_nan_4_utt00028,open
ictr_bagosora_et_al_nan_nan_4_utt00029,open
ictr_bagosora_et_al_nan_nan_4_utt00030,open
ictr_bagosora_et_al_nan_nan_4_utt00031,open
ictr_bagosora_et_al_nan_nan_4_utt00032,open
ictr_bagosora_et_al_nan_nan_4_utt00033,open
ictr_bagosora_et_al_nan_nan_4_utt00034,open
ictr_bagosora_et_al_nan_nan_4_utt00035,open
ictr_bagosora_et_al_nan_nan_4_utt00036,open
ictr_bagosora_et_al_nan_nan_4_utt00037,open
ictr_bagosora_et_al_nan_nan_4_utt00038,open
ictr_bagosora_et_al_nan_nan_4_utt00039,open
ictr_bagosora_et_al_nan_nan_4_utt00040,open
ictr_bagosora_et_al_nan_nan_4_utt00041,open
ictr_bagosora_et_al_nan_nan_4_utt00042,open
ictr_bagosora_et_al_nan_nan_4_utt00043,open
ictr_bagosora_et_al_nan_nan_4_utt00044,open
ictr_bagosora_et_al_nan_nan_4_utt00045,open
ictr_bagosora_et_al_nan_nan_4_utt00046,open
ictr_bagosora_et_al_nan_nan_4_utt00047,open
ictr_bagosora_et_al_nan_nan_4_utt00048,open
ictr_bagosora_et_al_nan_nan_4_utt00049,open
ictr_bagosora_et_al_nan_nan_4_utt00050,open
ictr_bagosora_et_al_nan_nan_4_utt00051,open
ictr_bagosora_et_al_nan_nan_4_utt00052,open
ictr_bagosora_et_al_nan_nan_4_utt00053,open
ictr_bagosora_et_al_nan_nan_4_utt00054,open
ictr_bagosora_et_al_nan_nan_4_utt00055,open
ictr_bagosora_et_al_nan_nan_4_utt00056,open
ictr_bagosora_et_al_nan_nan_4_utt00057,open
ictr_bagosora_et_al_nan_nan_4_utt00058,open
ictr_bagosora_et_al_nan_nan_4_utt00059,open
ictr_bagosora_et_al_nan_nan_4_utt00060,open
ictr_bagosora_et_al_nan_nan_4_utt00061,open
ictr_bagosora_et_al_nan_nan_4_utt00062,open
ictr_bagosora_et_al_nan_nan_4_utt00063,open
ictr_bagosora_et_al_nan_nan_4_utt00064,open
ictr_bagosora_et_al_nan_nan_4_utt00065,open
ictr_bagosora_et_al_nan_nan_4_utt00066,open
ictr_bagosora_et_al_nan_nan_4_utt00067,open
ictr_bagosora_et_al_nan_nan_4_utt00068,open
ictr_bagosora_et_al_nan_nan_4_utt00069,open
ictr_bagosora_et_al_nan_nan_4_utt00070,open
ictr_bagosora_et_al_nan_nan_4_utt00071,open
ictr_bagosora_et_al_nan_nan_4_utt00072,open
ictr_bagosora_et_al_nan_nan_4_utt00073,open
ictr_bagosora_et_al_nan_nan_4_utt00074,open
ictr_bagosora_et_al_nan_nan_4_utt00075,open
ictr_bagosora_et_al_nan_nan_4_utt00076,open
ictr_bagosora_et_al_nan_nan_4_utt00077,open
ictr_bagosora_et_al_nan_nan_4_utt00078,open
ictr_bagosora_et_al_nan_nan_4_utt00079,open
ictr_bagosora_et_al_nan_nan_4_utt00080,open
ictr_bagosora_et_al_nan_nan_4_utt00081,open
ictr_bagosora_et_al_nan_nan_4_utt00082,open
ictr_bagosora_et_al_nan_nan_4_utt00083,open
ictr_bagosora_et_al_nan_nan_4_utt00084,open
ictr_bagosora_et_al_nan_nan_4_utt00085,open
ictr_bagosora_et_al_nan_nan_4_utt00086,open
ictr_bagosora_et_al_nan_nan_4_utt00087,open
ictr_bagosora_et_al_nan_nan_4_utt00088,open
ictr_bagosora_et_al_nan_nan_4_utt00089,open
ictr_bagosora_et_al_nan_nan_4_utt00090,open
ictr_bagosora_et_al_nan_nan_4_utt00091,open
ictr_bagosora_et_al_nan_nan_4_utt00092,open
ictr_bagosora_et_al_nan_nan_4_utt00093,open
ictr_bagosora_et_al_nan_nan_4_utt00094,open
ictr_bagosora_et_al_nan_nan_4_utt00095,open
ictr_bagosora_et_al_nan_nan_4_utt00096,open
ictr_bagosora_et_al_nan_nan_4_utt00097,open
ictr_bagosora_et_al_nan_nan_4_utt00098,open
ictr_bagosora_et_al_nan_nan_4_utt00099,open
ictr_bagosora_et_al_nan_nan_4_utt00100,open
ictr_bagosora_et_al_nan_nan_4_utt00101,open
ictr_bagosora_et_al_nan_nan_4_utt00102,open
ictr_bagosora_et_al_nan_nan_4_utt00103,open
ictr_bagosora_et_al_nan_nan_4_utt00104,open
ictr_bagosora_et_al_nan_nan_4_utt00105,open
ictr_bagosora_et_al_nan_nan_4_utt00106,open
ictr_bagosora_et_al_nan_nan_4_utt00107,open
ictr_bagosora_et_al_nan_nan_4_utt00108,open
ictr_bagosora_et_al_nan_nan_4_utt00109,open
ictr_bagosora_et_al_nan_nan_4_utt00110,open
ictr_bagosora_et_al_nan_nan_4_utt00111,open
ictr_bagosora_et_al_nan_nan_4_utt00112,open
ictr_bagosora_et_al_nan_nan_4_utt00113,open
ictr_bagosora_et_al_nan_nan_4_utt00114,open
ictr_bagosora_et_al_nan_nan_4_utt00115,open
ictr_bagosora_et_al_nan_nan_4_utt00116,open
ictr_bagosora_et_al_nan_nan_4_utt00117,open
ictr_bagosora_et_al_nan_nan_4_utt00118,open
ictr_bagosora_et_al_nan_nan_4_utt00119,open
ictr_bagosora_et_al_nan_nan_4_utt00120,open
ictr_bagosora_et_al_nan_nan_4_utt00121,open
ictr_bagosora_et_al_nan_nan_4_utt00122,open
ictr_bagosora_et_al_nan_nan_4_utt00123,open
ictr_bagosora_et_al_nan_nan_4_utt00124,open
ictr_bagosora_et_al_nan_nan_4_utt00125,open
ictr_bagosora_et_al_nan_nan_4_utt00126,open
ictr_bagosora_et_al_nan_nan_4_utt00127,open
ictr_bagosora_et_al_nan_nan_4_utt00128,open
ictr_bagosora_et_al_nan_nan_4_utt00129,open
ictr_bagosora_et_al_nan_nan_4_utt00130,open
ictr_bagosora_et_al_nan_nan_4_utt00131,open
ictr_bagosora_et_al_nan_nan_4_utt00132,open
ictr_bagosora_et_al_nan_nan_4_utt00133,open
ictr_bagosora_et_al_nan_nan_4_utt00134,open
ictr_bagosora_et_al_nan_nan_4_utt00135,open
ictr_bagosora_et_al_nan_nan_4_utt00136,open
ictr_bagosora_et_al_nan_nan_4_utt00137,open
ictr_bagosora_et_al_nan_nan_4_utt00138,open
ictr_bagosora_et_al_nan_nan_4_utt00139,open
ictr_bagosora_et_al_nan_nan_4_utt00140,open
ictr_bagosora_et_al_nan_nan_4_utt00141,open
ictr_bagosora_et_al_nan_nan_4_utt00142,open
ictr_bagosora_et_al_nan_nan_4_utt00143,open
ictr_bagosora_et_al_nan_nan_4_utt00144,open
ictr_bagosora_et_al_nan_nan_4_utt00145,open
ictr_bagosora_et_al_nan_nan_4_utt00146,open
ictr_bagosora_et_al_nan_nan_4_utt00147,open
ictr_bagosora_et_al_nan_nan_4_utt00148,open
ictr_bagosora_et_al_nan_nan_4_utt00149,open
ictr_bagosora_et_al_nan_nan_4_utt00150,open
ictr_bagosora_et_al_nan_nan_4_utt00151,open
ictr_bagosora_et_al_nan_nan_4_utt00152,open
ictr_bagosora_et_al_nan_nan_4_utt00153,open
ictr_bagosora_et_al_nan_nan_4_utt00154,open
ictr_bagosora_et_al_nan_nan_4_utt00155,open
ictr_bagosora_et_al_nan_nan_4_utt00156,open
ictr_bagosora_et_al_nan_nan_4_utt00157,open
ictr_bagosora_et_al_nan_nan_4_utt00158,open
ictr_bagosora_et_al_nan_nan_4_utt00159,open
ictr_bagosora_et_al_nan_nan_4_utt00160,open
ictr_bagosora_et_al_nan_nan_4_utt00161,open
ictr_bagosora_et_al_nan_nan_4_utt00162,open
ictr_bagosora_et_al_nan_nan_4_utt00163,open
ictr_bagosora_et_al_nan_nan_4_utt00164,open
ictr_bagosora_et_al_nan_nan_4_utt00165,open
ictr_bagosora_et_al_nan_nan_4_utt00166,open
ictr_bagosora_et_al_nan_nan_4_utt00167,open
ictr_bagosora_et_al_nan_nan_4_utt00168,open
ictr_bagosora_et_al_nan_nan_4_utt00169,open
ictr_bagosora_et_al_nan_nan_4_utt00170,open
ictr_bagosora_et_al_nan_nan_4_utt00171,open
ictr_bagosora_et_al_nan_nan_4_utt00172,open
ictr_bagosora_et_al_nan_nan_4_utt00173,open
ictr_bagosora_et_al_nan_nan_4_utt00174,open
ictr_bagosora_et_al_nan_nan_4_utt00175,open
ictr_bagosora_et_al_nan_nan_4_utt00176,open
ictr_bagosora_et_al_nan_nan_4_utt00177,open
ictr_bagosora_et_al_nan_nan_4_utt00178,open
ictr_bagosora_et_al_nan_nan_4_utt00179,open
ictr_bagosora_et_al_nan_nan_4_utt00180,open
ictr_bagosora_et_al_nan_nan_4_utt00181,open
ictr_bagosora_et_al_nan_nan_4_utt00182,open
ictr_bagosora_et_al_nan_nan_4_utt00183,open
ictr_bagosora_et_al_nan_nan_4_utt00184,open
ictr_bagosora_et_al_nan_nan_4_utt00185,open
ictr_bagosora_et_al_nan_nan_4_utt00186,open
ictr_bagosora_et_al_nan_nan_4_utt00187,open
ictr_bagosora_et_al_nan_nan_4_utt00188,open
ictr_bagosora_et_al_nan_nan_4_utt00189,open
ictr_bagosora_et_al_nan_nan_4_utt00190,open
ictr_bagosora_et_al_nan_nan_4_utt00191,open
ictr_bagosora_et_al_nan_nan_4_utt00192,open
ictr_bagosora_et_al_nan_nan_4_utt00193,open
ictr_bagosora_et_al_nan_nan_4_utt00194,open
ictr_bagosora_et_al_nan_nan_4_utt00195,open
ictr_bagosora_et_al_nan_nan_4_utt00196,open
ictr_bagosora_et_al_nan_nan_4_utt00197,open
ictr_bagosora_et_al_nan_nan_4_utt00198,open
ictr_bagosora_et_al_nan_nan_4_utt00199,open
ictr_bagosora_et_al_nan_nan_4_utt00200,open
ictr_bagosora_et_al_nan_nan_4_utt00201,open
ictr_bagosora_et_al_nan_nan_4_utt00202,open
ictr_bagosora_et_al_nan_nan_4_utt00203,open
ictr_bagosora_et_al_nan_nan_4_utt00204,open
ictr_bagosora_et_al_nan_nan_4_utt00205,open
ictr_bagosora_et_al_nan_nan_4_utt00206,open
ictr_bagosora_et_al_nan_nan_4_utt00207,open
ictr_bagosora_et_al_nan_nan_4_utt00208,open
ictr_bagosora_et_al_nan_nan_4_utt00209,open
ictr_bagosora_et_al_nan_nan_4_utt00210,open
ictr_bagosora_et_al_nan_nan_4_utt00211,open
ictr_bagosora_et_al_nan_nan_4_utt00212,open
ictr_bagosora_et_al_nan_nan_4_utt00213,open
ictr_bagosora_et_al_nan_nan_4_utt00214,open
ictr_bagosora_et_al_nan_nan_4_utt00215,open
ictr_bagosora_et_al_nan_nan_4_utt00216,open
ictr_bagosora_et_al_nan_nan_4_utt00217,open
ictr_bagosora_et_al_nan_nan_4_utt00218,open
ictr_bagosora_et_al_nan_nan_4_utt00219,open
ictr_bagosora_et_al_nan_nan_4_utt00220,open
ictr_bagosora_et_al_nan_nan_4_utt00221,open
ictr_bagosora_et_al_nan_nan_4_utt00222,open
ictr_bagosora_et_al_nan_nan_4_utt00223,open
ictr_bagosora_et_al_nan_nan_4_utt00224,open
ictr_bagosora_et_al_nan_nan_4_utt00225,open
ictr_bagosora_et_al_nan_nan_4_utt00226,open
ictr_bagosora_et_al_nan_nan_4_utt00227,open
ictr_bagosora_et_al_nan_nan_4_utt00228,open
ictr_bagosora_et_al_nan_nan_4_utt00229,open
ictr_bagosora_et_al_nan_nan_4_utt00230,open
ictr_bagosora_et_al_nan_nan_4_utt00231,open
ictr_bagosora_et_al_nan_nan_4_utt00232,open
ictr_bagosora_et_al_nan_nan_4_utt00233,open
ictr_bagosora_et_al_nan_nan_4_utt00234,open
ictr_bagosora_et_al_nan_nan_4_utt00235,open
ictr_bagosora_et_al_nan_nan_4_utt00236,open
ictr_bagosora_et_al_nan_nan_4_utt00237,open
ictr_bagosora_et_al_nan_nan_4_utt00238,open
ictr_bagosora_et_al_nan_nan_4_utt00239,open
ictr_bagosora_et_al_nan_nan_4_utt00240,open
ictr_bagosora_et_al_nan_nan_4_utt00241,open
ictr_bagosora_et_al_nan_nan_4_utt00242,open
ictr_bagosora_et_al_nan_nan_4_utt00243,open
ictr_bagosora_et_al_nan_nan_4_utt00244,open
ictr_bagosora_et_al_nan_nan_4_utt00245,open
ictr_bagosora_et_al_nan_nan_4_utt00246,open
ictr_bagosora_et_al_nan_nan_4_utt00247,open
ictr_bagosora_et_al_nan_nan_4_utt00248,open
ictr_bagosora_et_al_nan_nan_4_utt00249,open
ictr_bagosora_et_al_nan_nan_4_utt00250,open
ictr_bagosora_et_al_nan_nan_4_utt00251,open
ictr_bagosora_et_al_nan_nan_4_utt00252,open
ictr_bagosora_et_al_nan_nan_4_utt00253,open
ictr_bagosora_et_al_nan_nan_4_utt00254,open
ictr_bagosora_et_al_nan_nan_4_utt00255,open
ictr_bagosora_et_al_nan_nan_4_utt00256,open
ictr_bagosora_et_al_nan_nan_4_utt00257,open
ictr_bagosora_et_al_nan_nan_4_utt00258,open
ictr_bagosora_et_al_nan_nan_4_utt00259,open
ictr_bagosora_et_al_nan_nan_4_utt00260,open
ictr_bagosora_et_al_nan_nan_4_utt00261,open
ictr_bagosora_et_al_nan_nan_4_utt00262,open
ictr_bagosora_et_al_nan_nan_4_utt00263,open
ictr_bagosora_et_al_nan_nan_4_utt00264,open
ictr_bagosora_et_al_nan_nan_4_utt00265,open
ictr_bagosora_et_al_nan_nan_4_utt00266,open
ictr_bagosora_et_al_nan_nan_4_utt00267,open
ictr_bagosora_et_al_nan_nan_4_utt00268,open
ictr_bagosora_et_al_nan_nan_4_utt00269,open
ictr_bagosora_et_al_nan_nan_4_utt00270,open
ictr_bagosora_et_al_nan_nan_4_utt00271,open
ictr_bagosora_et_al_nan_nan_4_utt00272,open
ictr_bagosora_et_al_nan_nan_4_utt00273,open
ictr_bagosora_et_al_nan_nan_4_utt00274,open
ictr_bagosora_et_al_nan_nan_4_utt00275,open
ictr_bagosora_et_al_nan_nan_4_utt00276,open
ictr_bagosora_et_al_nan_nan_4_utt00277,open
ictr_bagosora_et_al_nan_nan_4_utt00278,open
ictr_bagosora_et_al_nan_nan_4_utt00279,open
ictr_bagosora_et_al_nan_nan_4_utt00280,open
ictr_bagosora_et_al_nan_nan_4_utt00281,open
ictr_bagosora_et_al_nan_nan_4_utt00282,open
ictr_bagosora_et_al_nan_nan_4_utt00283,open
ictr_bagosora_et_al_nan_nan_4_utt00284,open
ictr_bagosora_et_al_nan_nan_4_utt00285,open
ictr_bagosora_et_al_nan_nan_4_utt00286,open
ictr_bagosora_et_al_nan_nan_4_utt00287,open
ictr_bagosora_et_al_nan_nan_4_utt00288,open
ictr_bagosora_et_al_nan_nan_4_utt00289,open
ictr_bagosora_et_al_nan_nan_4_utt00290,open
ictr_bagosora_et_al_nan_nan_4_utt00291,open
ictr_bagosora_et_al_nan_nan_4_utt00292,open
ictr_bagosora_et_al_nan_nan_4_utt00293,open
ictr_bagosora_et_al_nan_nan_4_utt00294,open
ictr_bagosora_et_al_nan_nan_4_utt00295,open
ictr_bagosora_et_al_nan_nan_4_utt00296,open
ictr_bagosora_et_al_nan_nan_4_utt00297,open
ictr_bagosora_et_al_nan_nan_4_utt00298,open
ictr_bagosora_et_al_nan_nan_4_utt00299,open
ictr_bagosora_et_al_nan_nan_4_utt00300,open
ictr_bagosora_et_al_nan_nan_4_utt00301,open
ictr_bagosora_et_al_nan_nan_4_utt00302,open
ictr_bagosora_et_al_nan_nan_4_utt00303,open
ictr_bagosora_et_al_nan_nan_4_utt00304,open
ictr_bagosora_et_al_nan_nan_4_utt00305,open
ictr_bagosora_et_al_nan_nan_4_utt00306,open
ictr_bagosora_et_al_nan_nan_4_utt00307,open
ictr_bagosora_et_al_nan_nan_4_utt00308,open
ictr_bagosora_et_al_nan_nan_4_utt00309,open
ictr_bagosora_et_al_nan_nan_4_utt00310,open
ictr_bagosora_et_al_nan_nan_4_utt00311,open
ictr_bagosora_et_al_nan_nan_4_utt00312,open
ictr_bagosora_et_al_nan_nan_4_utt00313,open
ictr_bagosora_et_al_nan_nan_4_utt00314,open
ictr_bagosora_et_al_nan_nan_4_utt00315,open
ictr_bagosora_et_al_nan_nan_4_utt00316,open
ictr_bagosora_et_al_nan_nan_4_utt00317,open
ictr_bagosora_et_al_nan_nan_4_utt00318,open
ictr_bagosora_et_al_nan_nan_4_utt00319,open
ictr_bagosora_et_al_nan_nan_4_utt00320,open
ictr_bagosora_et_al_nan_nan_4_utt00321,open
ictr_bagosora_et_al_nan_nan_4_utt00322,open
ictr_bagosora_et_al_nan_nan_4_utt00323,open
ictr_bagosora_et_al_nan_nan_4_utt00324,open
ictr_bagosora_et_al_nan_nan_4_utt00325,open
ictr_bagosora_et_al_nan_nan_4_utt00326,open
ictr_bagosora_et_al_nan_nan_4_utt00327,open
ictr_bagosora_et_al_nan_nan_4_utt00328,open
ictr_bagosora_et_al_nan_nan_4_utt00329,open
ictr_bagosora_et_al_nan_nan_4_utt00330,open
ictr_bagosora_et_al_nan_nan_4_utt00331,open
ictr_bagosora_et_al_nan_nan_4_utt00332,open
ictr_bagosora_et_al_nan_nan_4_utt00333,open
ictr_bagosora_et_al_nan_nan_4_utt00334,open
ictr_bagosora_et_al_nan_nan_4_utt00335,open
ictr_bagosora_et_al_nan_nan_4_utt00336,open
ictr_bagosora_et_al_nan_nan_4_utt00337,open
ictr_bagosora_et_al_nan_nan_4_utt00338,open
ictr_bagosora_et_al_nan_nan_4_utt00339,open
ictr_bagosora_et_al_nan_nan_4_utt00340,open
ictr_bagosora_et_al_nan_nan_4_utt00341,open
ictr_bagosora_et_al_nan_nan_4_utt00342,open
ictr_bagosora_et_al_nan_nan_4_utt00343,open
ictr_bagosora_et_al_nan_nan_4_utt00344,open
ictr_bagosora_et_al_nan_nan_4_utt00345,open
ictr_bagosora_et_al_nan_nan_4_utt00346,open
ictr_bagosora_et_al_nan_nan_4_utt00347,open
ictr_bagosora_et_al_nan_nan_4_utt00348,open
ictr_bagosora_et_al_nan_nan_4_utt00349,open
ictr_bagosora_et_al_nan_nan_4_utt00350,open
ictr_bagosora_et_al_nan_nan_4_utt00351,open
